OID_,LAYER,LAT,LON
1871,Onychoprion,-16.6067905597,145.97325161
1872,Onychoprion,-16.6067898321,145.973259218
1873,Onychoprion,-16.6067930456,145.973256609
1874,Onychoprion,-16.6067939854,145.973253339
1875,Onychoprion,-16.6067962895,145.973248654
1876,Onychoprion,-16.6067988967,145.97325271
1877,Onychoprion,-16.6067974415,145.97325576
1878,Onychoprion,-16.6067958953,145.973260759
1879,Onychoprion,-16.6067928334,145.973263149
1880,Onychoprion,-16.6067920755,145.973265947
1881,Onychoprion,-16.6067958953,145.973265035
1882,Onychoprion,-16.6067935004,145.973268777
1883,Onychoprion,-16.6067907416,145.973270977
1884,Onychoprion,-16.6067909538,145.973273619
1885,Onychoprion,-16.6067892257,145.973276763
1886,Onychoprion,-16.6067925909,145.97327431
1887,Onychoprion,-16.6067896199,145.973284026
1888,Onychoprion,-16.6067900443,145.973281133
1889,Onychoprion,-16.6067924999,145.973279247
1890,Onychoprion,-16.6067955315,145.973276102
1891,Onychoprion,-16.606797017,145.973272675
1892,Onychoprion,-16.6067975627,145.973268462
1893,Onychoprion,-16.6067991998,145.973271009
1894,Onychoprion,-16.6067996546,145.973274813
1895,Onychoprion,-16.606798836,145.973277706
1896,Onychoprion,-16.6067966229,145.973281856
1897,Onychoprion,-16.6067933791,145.973284529
1898,Onychoprion,-16.6067945614,145.973288176
1899,Onychoprion,-16.6067961379,145.973285755
1900,Onychoprion,-16.6067973808,145.973284843
1901,Onychoprion,-16.6067998365,145.973283554
1902,Onychoprion,-16.606798927,145.973287075
1903,Onychoprion,-16.6067965017,145.973290031
1904,Onychoprion,-16.6067906809,145.973290188
1905,Onychoprion,-16.6067927728,145.973292861
1906,Onychoprion,-16.6067961985,145.973293584
1907,Onychoprion,-16.6067870733,145.97329393
1908,Onychoprion,-16.6067893773,145.973295156
1909,Onychoprion,-16.606787619,145.97329742
1910,Onychoprion,-16.606794804,145.973228783
1911,Onychoprion,-16.6067981388,145.973228406
1912,Onychoprion,-16.606799503,145.973230701
1913,Onychoprion,-16.6068028075,145.973227148
1914,Onychoprion,-16.6068051115,145.97323067
1915,Onychoprion,-16.6068041111,145.973233908
1916,Onychoprion,-16.6068004125,145.973234663
1917,Onychoprion,-16.6067997455,145.973239064
1918,Onychoprion,-16.6067993817,145.973240511
1919,Onychoprion,-16.6067991695,145.973244724
1920,Onychoprion,-16.6068015039,145.973243183
1921,Onychoprion,-16.6068041717,145.973240196
1922,Onychoprion,-16.6068063545,145.973235386
1923,Onychoprion,-16.6068068092,145.973233342
1924,Onychoprion,-16.6068075671,145.973228783
1925,Onychoprion,-16.6068099318,145.973231236
1926,Onychoprion,-16.606811387,145.97322784
1927,Onychoprion,-16.6068142367,145.973229726
1928,Onychoprion,-16.6068138729,145.97323919
1929,Onychoprion,-16.606817905,145.973234411
1930,Onychoprion,-16.6068119933,145.97323919
1931,Onychoprion,-16.6068102956,145.973235197
1932,Onychoprion,-16.6068079006,145.973242586
1933,Onychoprion,-16.6068051722,145.973246579
1934,Onychoprion,-16.606807749,145.97324856
1935,Onychoprion,-16.6068012007,145.973248937
1936,Onychoprion,-16.6068030803,145.973252176
1937,Onychoprion,-16.6068012007,145.973255508
1938,Onychoprion,-16.6068036563,145.97325554
1939,Onychoprion,-16.6068041111,145.973259218
1940,Onychoprion,-16.6068003822,145.973260162
1941,Onychoprion,-16.6068004125,145.973264438
1942,Onychoprion,-16.6068026862,145.973263243
1943,Onychoprion,-16.6068007156,145.973267362
1944,Onychoprion,-16.6068029287,145.973268745
1945,Onychoprion,-16.6068034744,145.973273681
1946,Onychoprion,-16.6068078097,145.973263211
1947,Onychoprion,-16.6068070214,145.973256357
1948,Onychoprion,-16.6068100531,145.973253842
1949,Onychoprion,-16.6068121146,145.973249629
1950,Onychoprion,-16.6068093255,145.973247082
1951,Onychoprion,-16.60681263,145.973243812
1952,Onychoprion,-16.6068142671,145.973252364
1953,Onychoprion,-16.60681263,145.973255666
1954,Onychoprion,-16.6068114476,145.97326035
1955,Onychoprion,-16.6068087798,145.973269091
1956,Onychoprion,-16.6068069608,145.973269405
1957,Onychoprion,-16.606808416,145.97327365
1958,Onychoprion,-16.6068080219,145.97327758
1959,Onychoprion,-16.6068051418,145.973277297
1960,Onychoprion,-16.6068009885,145.973279372
1961,Onychoprion,-16.6068034744,145.973283082
1962,Onychoprion,-16.6068072337,145.973282045
1963,Onychoprion,-16.6068067486,145.97328434
1964,Onychoprion,-16.6068053237,145.973286761
1965,Onychoprion,-16.6068020799,145.973287138
1966,Onychoprion,-16.606800655,145.973289842
1967,Onychoprion,-16.6068103259,145.973278618
1968,Onychoprion,-16.6068116599,145.973271009
1969,Onychoprion,-16.6068149643,145.973263023
1970,Onychoprion,-16.6068162376,145.973259564
1971,Onychoprion,-16.6068180566,145.97325381
1972,Onychoprion,-16.6068190267,145.973250069
1973,Onychoprion,-16.6068159345,145.973248874
1974,Onychoprion,-16.6068165105,145.973245667
1975,Onychoprion,-16.6068163286,145.973243812
1976,Onychoprion,-16.6068182688,145.973241265
1977,Onychoprion,-16.6068170562,145.973238027
1978,Onychoprion,-16.6068222403,145.973232022
1979,Onychoprion,-16.6068214217,145.973237807
1980,Onychoprion,-16.6068245443,145.973236926
1981,Onychoprion,-16.6068254841,145.973232776
1982,Onychoprion,-16.6068217855,145.973242146
1983,Onychoprion,-16.6068240289,145.973244661
1984,Onychoprion,-16.6068224525,145.973248308
1985,Onychoprion,-16.6068244534,145.973248434
1986,Onychoprion,-16.6068235439,145.973254848
1987,Onychoprion,-16.6068196634,145.973256263
1988,Onychoprion,-16.6068210579,145.973259533
1989,Onychoprion,-16.606819057,145.973263652
1990,Onychoprion,-16.6068237864,145.973262457
1991,Onychoprion,-16.6068168439,145.973265601
1992,Onychoprion,-16.6068216036,145.973265947
1993,Onychoprion,-16.6068198453,145.973269971
1994,Onychoprion,-16.6068226041,145.973270003
1995,Onychoprion,-16.6068206032,145.973272927
1996,Onychoprion,-16.6068178141,145.973275159
1997,Onychoprion,-16.6068152069,145.973273776
1998,Onychoprion,-16.6068141458,145.973280599
1999,Onychoprion,-16.6068146005,145.973282171
2000,Onychoprion,-16.6068118418,145.973283931
2001,Onychoprion,-16.6068102653,145.973286352
2002,Onychoprion,-16.6068069002,145.973287138
2003,Onychoprion,-16.6068096287,145.973289496
2004,Onychoprion,-16.606806112,145.973290345
2005,Onychoprion,-16.6068032016,145.973292766
2006,Onychoprion,-16.6068074459,145.973293678
2007,Onychoprion,-16.6068140245,145.973292924
2008,Onychoprion,-16.606814358,145.973289528
2009,Onychoprion,-16.606814358,145.973285786
2010,Onychoprion,-16.6068181779,145.973287861
2011,Onychoprion,-16.6068176322,145.973291289
2012,Onychoprion,-16.6068235439,145.973285661
2013,Onychoprion,-16.6068254538,145.973289591
2014,Onychoprion,-16.6068229982,145.97329242
2015,Onychoprion,-16.6067757577,145.973309152
2016,Onychoprion,-16.6067738174,145.973314623
2017,Onychoprion,-16.6067769703,145.973314371
2018,Onychoprion,-16.6067785468,145.973313239
2019,Onychoprion,-16.6067806083,145.973309875
2020,Onychoprion,-16.6067836702,145.973313868
2021,Onychoprion,-16.6067886724,145.973311761
2022,Onychoprion,-16.6067893091,145.973321099
2023,Onychoprion,-16.6067910674,145.973318521
2024,Onychoprion,-16.6067923104,145.97331871
2025,Onychoprion,-16.6067947054,145.973322074
2026,Onychoprion,-16.6067977977,145.973323583
2027,Onychoprion,-16.6067985859,145.973320911
2028,Onychoprion,-16.6067975248,145.973319936
2029,Onychoprion,-16.6067950086,145.973316981
2030,Onychoprion,-16.6067934321,145.973312673
2031,Onychoprion,-16.6067903702,145.973314182
2032,Onychoprion,-16.6067920072,145.973308114
2033,Onychoprion,-16.6067899761,145.973305064
2034,Onychoprion,-16.6067877023,145.973302329
2035,Onychoprion,-16.6067845191,145.97330431
2036,Onychoprion,-16.6067974339,145.973310347
2037,Onychoprion,-16.6067974036,145.97330714
2038,Onychoprion,-16.6068235114,145.97307701
2039,Brown Booby,-16.606781546,145.973438279
2040,Brown Booby,-16.6067836928,145.973439764
2041,Crested Tern adult free standing,-16.6066921352,145.973553966
2042,Crested Tern adult free standing,-16.6066893461,145.973545036
2043,Crested Tern adult free standing,-16.6066903768,145.973538559
2044,Crested Tern adult free standing,-16.6066914076,145.973542647
2045,Crested Tern adult free standing,-16.6066938329,145.973541766
2046,Crested Tern adult free standing,-16.6067013513,145.973580596
2047,Crested Tern adult free standing,-16.6067047165,145.973591507
2048,Crested Tern adult free standing,-16.6067141752,145.973582389
2049,Crested Tern adult free standing,-16.6067125684,145.973576258
2050,Crested Tern adult free standing,-16.6067028065,145.973576792
2051,Crested Tern adult free standing,-16.6067030491,145.973572548
2052,Crested Tern adult free standing,-16.6067122955,145.973566008
2053,Crested Tern adult free standing,-16.6067133869,145.973564844
2054,Crested Tern adult free standing,-16.606718086,145.973561417
2055,Crested Tern adult free standing,-16.6067099006,145.973569435
2056,Crested Tern adult free standing,-16.6067286325,145.973580258
2057,Crested Tern adult free standing,-16.6067319958,145.973575656
2058,Crested Tern adult free standing,-16.6067284178,145.973591514
2059,Crested Tern other,-16.6067511566,145.973564831
2060,Crested Tern other,-16.6067203616,145.973647598
2061,Crested Tern colony,-16.6066990012,145.973654666
2062,Crested Tern other,-16.6067642903,145.97374005
2063,Crested Tern adult free standing,-16.6066422631,145.973429848
2064,Crested Tern adult free standing,-16.6066507896,145.973431139
2065,Crested Tern adult free standing,-16.6066475533,145.973434625
2066,Crested Tern adult free standing,-16.6066539015,145.973434883
2067,Crested Tern adult free standing,-16.6066572624,145.973433011
2068,Crested Tern adult free standing,-16.6066321184,145.973434173
2069,Crested Tern adult free standing,-16.6066294422,145.973435012
2070,Crested Tern adult free standing,-16.6066231562,145.973437529
2071,Crested Tern adult free standing,-16.6066172436,145.973441273
2072,Crested Tern adult free standing,-16.6066016219,145.973438756
2073,Crested Tern adult free standing,-16.6066268282,145.973400931
2074,Crested Tern adult free standing,-16.6066419519,145.973438756
2075,Crested Tern adult free standing,-16.6066268904,145.973443855
2076,Crested Tern adult free standing,-16.6066212268,145.973474063
2077,Crested Tern adult free standing,-16.6066225338,145.973470061
2078,Crested Tern adult free standing,-16.6066229694,145.973465801
2079,Crested Tern adult free standing,-16.6066299698,145.973446439
2080,Crested Tern adult free standing,-16.6066227261,145.973487678
2081,Crested Tern adult free standing,-16.6066281974,145.973482762
2082,Crested Tern adult free standing,-16.606627735,145.973476289
2083,Crested Tern adult free standing,-16.6066307019,145.97347529
2084,Crested Tern adult free standing,-16.6066303936,145.973479725
2085,Crested Tern adult free standing,-16.6066341696,145.973483562
2086,Crested Tern adult free standing,-16.6066366355,145.973476209
2087,Crested Tern adult free standing,-16.6066269644,145.973471654
2088,Crested Tern colony,-16.6067647209,145.973445871
2089,Crested Tern colony,-16.6067634805,145.973450349
2090,Crested Tern colony,-16.606763409,145.97345213
2091,Crested Tern colony,-16.6067660329,145.973451413
2092,Crested Tern colony,-16.6067669632,145.973448345
2093,Crested Tern colony,-16.6067692531,145.973446762
2094,Crested Tern colony,-16.6067692292,145.973450052
2095,Crested Tern colony,-16.6067677026,145.973442284
2096,Crested Tern colony,-16.6067709228,145.973442927
2097,Crested Tern colony,-16.6067739761,145.973443991
2098,Crested Tern colony,-16.6067773394,145.973443843
2099,Crested Tern colony,-16.6067785082,145.973442235
2100,Crested Tern colony,-16.6067764568,145.973440354
2101,Crested Tern colony,-16.6067785559,145.973446564
2102,Crested Tern colony,-16.6067808459,145.973449285
2103,Crested Tern colony,-16.6067775541,145.973450027
2104,Crested Tern colony,-16.6067755027,145.97344926
2105,Crested Tern colony,-16.6067729742,145.973447776
2106,Crested Tern colony,-16.6067743339,145.973450819
2107,Crested Tern colony,-16.6067707797,145.973452279
2108,Crested Tern colony,-16.6067683944,145.973454876
2109,Crested Tern colony,-16.6067655796,145.973456731
2110,Crested Tern colony,-16.606767798,145.973459032
2111,Crested Tern colony,-16.606771543,145.973460071
2112,Crested Tern colony,-16.6067724256,145.973455692
2113,Crested Tern colony,-16.6067751449,145.973453911
2114,Crested Tern colony,-16.6067775064,145.9734573
2115,Crested Tern colony,-16.6067783651,145.97345359
2116,Crested Tern colony,-16.6067816808,145.973452476
2117,Crested Tern colony,-16.6067807266,145.973456162
2118,Crested Tern colony,-16.6067721155,145.973464277
2119,Crested Tern colony,-16.6067774587,145.973466281
2120,Crested Tern colony,-16.6067626695,145.973455049
2121,Crested Tern colony,-16.6067590915,145.973455272
2122,Crested Tern colony,-16.6067609282,145.973444139
2123,Crested Tern colony,-16.6067602126,145.973441666
2124,Crested Tern colony,-16.6067622879,145.973439266
2125,Crested Tern colony,-16.6067641723,145.973441864
2126,Crested Tern colony,-16.6067665576,145.973439093
2127,Crested Tern colony,-16.6067706366,145.973439142
2128,Crested Tern colony,-16.6067730458,145.973440528
2129,Crested Tern colony,-16.606773666,145.973436792
2130,Crested Tern colony,-16.6067753357,145.973434343
2131,Crested Tern colony,-16.6067769816,145.973436248
2132,Crested Tern colony,-16.6067781981,145.973433081
2133,Crested Tern colony,-16.6067810606,145.973433675
2134,Crested Tern colony,-16.6067729265,145.973433551
2135,Crested Tern colony,-16.6067693962,145.973435679
2136,Crested Tern colony,-16.6067647209,145.973435456
2137,Crested Tern colony,-16.6067655319,145.973431894
2138,Crested Tern colony,-16.6067676549,145.973427985
2139,Crested Tern colony,-16.6067693246,145.973431053
2140,Crested Tern colony,-16.6067723779,145.973429296
2141,Crested Tern colony,-16.6067754788,145.973430558
2142,Crested Tern colony,-16.6067781981,145.973429544
2143,Crested Tern colony,-16.6067802018,145.973428851
2144,Crested Tern colony,-16.6067764807,145.97342707
2145,Crested Tern colony,-16.6067627172,145.973429692
2146,Crested Tern colony,-16.6067614768,145.973434665
2147,Crested Tern colony,-16.6067588291,145.973437584
2148,Crested Tern colony,-16.6067581851,145.973433527
2149,Crested Tern colony,-16.6067585906,145.973429667
2150,Crested Tern colony,-16.6067601888,145.973425907
2151,Crested Tern colony,-16.6067640053,145.973426031
2152,Crested Tern colony,-16.6067712806,145.97342613
2153,Crested Tern colony,-16.6067811321,145.973425759
2154,Crested Tern colony,-16.6067839945,145.973427045
2155,Crested Tern colony,-16.6067753357,145.97345975
2156,Crested Tern colony,-16.6067772917,145.973470362
2157,Crested Tern colony,-16.6067811083,145.973468482
2158,Crested Tern colony,-16.6067815138,145.973464252
2159,Crested Tern colony,-16.6067688237,145.97346398
2160,Crested Tern colony,-16.6067656035,145.973462471
2161,Crested Tern colony,-16.6067654127,145.973465885
2162,Crested Tern colony,-16.6067692054,145.97346915
2163,Crested Tern colony,-16.6067696347,145.973472713
2164,Crested Tern colony,-16.6067661044,145.973472416
2165,Crested Tern colony,-16.6067634328,145.973468977
2166,Crested Tern colony,-16.6067697302,145.973475632
2167,Crested Tern colony,-16.6067745963,145.973475335
2168,Crested Tern colony,-16.6067784128,145.973473331
2169,Crested Tern colony,-16.6067747155,145.973471327
2170,Crested Tern colony,-16.6067740953,145.973478526
2171,Crested Tern colony,-16.606777578,145.973477685
2172,Crested Tern colony,-16.6067825872,145.973473801
2173,Crested Tern colony,-16.6067851395,145.973470981
2174,Crested Tern colony,-16.6067856881,145.973465835
2175,Crested Tern colony,-16.6067841377,145.973462644
2176,Crested Tern colony,-16.6067842808,145.973459601
2177,Crested Tern colony,-16.6067756323,145.973463137
2178,Crested Tern colony,-16.6067660526,145.973478606
2179,Crested Tern colony,-16.606770691,145.973479769
2180,Crested Tern colony,-16.6067711154,145.973483605
2181,Crested Tern colony,-16.6067672652,145.97348241
2182,Crested Tern colony,-16.6067654766,145.973484831
2183,Crested Tern colony,-16.6067684172,145.973487284
2184,Crested Tern colony,-16.6067714489,145.973490019
2185,Crested Tern colony,-16.6067752991,145.973486686
2186,Crested Tern colony,-16.6067757538,145.973482222
2187,Crested Tern colony,-16.606779604,145.973483196
2188,Crested Tern colony,-16.6067792705,145.97348634
2189,Crested Tern colony,-16.6067792099,145.97349005
2190,Crested Tern colony,-16.6067755719,145.973489988
2191,Crested Tern colony,-16.6067776941,145.973493729
2192,Crested Tern colony,-16.6067762389,145.973496873
2193,Crested Tern colony,-16.6067735407,145.973494704
2194,Crested Tern colony,-16.6067704484,145.973493415
2195,Crested Tern colony,-16.6067663254,145.97348917
2196,Crested Tern colony,-16.6067626875,145.973485114
2197,Crested Tern colony,-16.6067620508,145.973482064
2198,Crested Tern colony,-16.6067559911,145.973445871
2199,Crested Tern colony,-16.6067498607,145.973445153
2200,Crested Tern colony,-16.6067481433,145.973455321
2201,Crested Tern colony,-16.6067567783,145.973456434
2202,Crested Tern colony,-16.6067501947,145.973459922
2203,Crested Tern colony,-16.6067470222,145.973458388
2204,Crested Tern colony,-16.6067467836,145.973461481
2205,Crested Tern colony,-16.6067454956,145.973464499
2206,Crested Tern colony,-16.6067485727,145.973464944
2207,Crested Tern colony,-16.6067516975,145.973463856
2208,Crested Tern colony,-16.6067579232,145.973461407
2209,Crested Tern colony,-16.6067614535,145.973458215
2210,Crested Tern colony,-16.6067611673,145.973461629
2211,Crested Tern colony,-16.6067615251,145.973464796
2212,Crested Tern colony,-16.6067605233,145.973468828
2213,Crested Tern colony,-16.6067589966,145.973466008
2214,Crested Tern colony,-16.6067556571,145.9734644
2215,Crested Tern colony,-16.606752914,145.973467344
2216,Crested Tern colony,-16.6067527947,145.973470065
2217,Crested Tern colony,-16.6067549415,145.973471352
2218,Crested Tern colony,-16.606755514,145.973473999
2219,Crested Tern colony,-16.6067578755,145.973469521
2220,Crested Tern colony,-16.6067626939,145.973471723
2221,Crested Tern colony,-16.6067623123,145.973475112
2222,Crested Tern colony,-16.6067621453,145.973478105
2223,Crested Tern colony,-16.6067592829,145.973480134
2224,Crested Tern colony,-16.6067572792,145.973477413
