"LAYER","NAME","LAT","LON"
"Onchoprion Sp. (D)","D625",-16.60667552,145.9739209
"Onchoprion Sp. (D)","D626",-16.60667975,145.9739173
"Onchoprion Sp. (D)","D627",-16.60668033,145.9739224
"Onchoprion Sp. (D)","D628",-16.60668509,145.9739206
"Onchoprion Sp. (D)","D629",-16.6066896,145.9739205
"Onchoprion Sp. (D)","D630",-16.60666887,145.9739479
"Onchoprion Sp. (D)","D631",-16.60667151,145.9739456
"Onchoprion Sp. (D)","D632",-16.60666992,145.9739419
"Onchoprion Sp. (D)","D633",-16.60667342,145.9739405
"Onchoprion Sp. (D)","D634",-16.60667508,145.9739438
"Onchoprion Sp. (D)","D635",-16.6066773,145.973941
"Onchoprion Sp. (D)","D636",-16.60667798,145.9739453
"Onchoprion Sp. (D)","D637",-16.60667059,145.9739527
"Onchoprion Sp. (D)","D638",-16.60666797,145.9739561
"Onchoprion Sp. (D)","D639",-16.60666965,145.9739576
"Onchoprion Sp. (D)","D640",-16.60666889,145.9739395
"Onchoprion Sp. (D)","D641",-16.6066745,145.9739359
"Onchoprion Sp. (D)","D642",-16.60666658,145.9739422
"Onchoprion Sp. (D)","D643",-16.60666331,145.9739449
"Onchoprion Sp. (D)","D644",-16.60666289,145.9739559
"Onchoprion Sp. (D)","D645",-16.60666595,145.9739552
"Onchoprion Sp. (D)","D646",-16.60666328,145.9739588
"Onchoprion Sp. (D)","D647",-16.60666213,145.9739607
"Onchoprion Sp. (D)","D648",-16.60666483,145.9739622
"Onchoprion Sp. (D)","D649",-16.60666716,145.9739621
"Onchoprion Sp. (D)","D650",-16.60666283,145.9739635
"Onchoprion Sp. (D)","D651",-16.60666564,145.9739591
"Onchoprion Sp. (D)","D652",-16.60666955,145.9739652
"Onchoprion Sp. (D)","D653",-16.60667044,145.9739655
"Onchoprion Sp. (D)","D654",-16.60666527,145.9739665
"Onchoprion Sp. (D)","D655",-16.6066626,145.9739666
"Onchoprion Sp. (D)","D656",-16.60685601,145.9731679
"Onchoprion Sp. (D)","D657",-16.60685366,145.9731699
"Onchoprion Sp. (D)","D658",-16.60685527,145.9731701
"Onchoprion Sp. (D)","D659",-16.60675509,145.973172
"Onchoprion Sp. (D)","D660",-16.60674761,145.9731725
"Onchoprion Sp. (D)","D661",-16.6067725,145.9731667
"Onchoprion Sp. (D)","D662",-16.6067798,145.9731671
"Onchoprion Sp. (D)","D664",-16.6068662,145.9730294
"Onchoprion Sp. (D)","D665",-16.60685827,145.9731149
"Onchoprion Sp. (D)","D666",-16.60686261,145.9731181
"Onchoprion Sp. (D)","D666",-16.60677546,145.9731773
"Onchoprion Sp. (D)","D667",-16.60679548,145.9731747
"Onchoprion Sp. (D)","D668",-16.60683558,145.9731501
"Onchoprion Sp. (D)","D669",-16.60682612,145.9731717
"Onchoprion Sp. (D)","D670",-16.60682578,145.9731457
"Onchoprion Sp. (D)","D671",-16.60682395,145.9731367
"Onchoprion Sp. (D)","D672",-16.60684099,145.9731493
"Onchoprion Sp. (D)","D673",-16.60675339,145.9731752
"Onchoprion Sp. (D)","D674",-16.60687514,145.9731955
"Onchoprion Sp. (D)","D675",-16.60684755,145.9730452
"Onchoprion Sp. (D)","D676",-16.60684284,145.9730592
"Onchoprion Sp. (D)","D677",-16.60684913,145.9730571
"Onchoprion Sp. (D)","D678",-16.60685615,145.9731018
"Onchoprion Sp. (D)","D679",-16.60686159,145.9731029
"Onchoprion Sp. (D)","D680",-16.60686322,145.9731077
"Onchoprion Sp. (D)","D681",-16.60686474,145.9731029
"Onchoprion Sp. (D)","D682",-16.60686816,145.9731029
"Onchoprion Sp. (D)","D683",-16.60687135,145.9730996
"Onchoprion Sp. (D)","D684",-16.60687161,145.9731039
"Onchoprion Sp. (D)","D685",-16.60686595,145.9731066
"Onchoprion Sp. (D)","D686",-16.60686789,145.9731088
"Onchoprion Sp. (D)","D687",-16.60686661,145.9731113
"Onchoprion Sp. (D)","D688",-16.60686727,145.9731154
"Onchoprion Sp. (D)","D689",-16.60687062,145.9731128
"Onchoprion Sp. (D)","D690",-16.6068697,145.9731159
"Onchoprion Sp. (D)","D691",-16.60687309,145.973114
"Onchoprion Sp. (D)","D692",-16.60686989,145.9731191
"Onchoprion Sp. (D)","D693",-16.60686523,145.9731222
"Onchoprion Sp. (D)","D694",-16.60686888,145.9731238
"Onchoprion Sp. (D)","D695",-16.60687212,145.9731209
"Onchoprion Sp. (D)","D696",-16.60687286,145.9731238
"Onchoprion Sp. (D)","D697",-16.6068747,145.9731217
"Onchoprion Sp. (D)","D698",-16.60687604,145.9731253
"Onchoprion Sp. (D)","D699",-16.6068792,145.9731229
"Onchoprion Sp. (D)","D700",-16.60687555,145.973119
"Onchoprion Sp. (D)","D701",-16.60687611,145.9731139
"Onchoprion Sp. (D)","D702",-16.60687808,145.9731164
"Onchoprion Sp. (D)","D703",-16.60687835,145.9731124
"Onchoprion Sp. (D)","D704",-16.60687963,145.9731101
"Onchoprion Sp. (D)","D705",-16.60688223,145.9731125
"Onchoprion Sp. (D)","D706",-16.60687542,145.9731045
"Onchoprion Sp. (D)","D707",-16.60687697,145.9730997
"Onchoprion Sp. (D)","D708",-16.60687914,145.9731012
"Onchoprion Sp. (D)","D709",-16.60688236,145.9730916
"Onchoprion Sp. (D)","D710",-16.6068795,145.9730828
"Onchoprion Sp. (D)","D711",-16.60688002,145.9731177
"Onchoprion Sp. (D)","D712",-16.60690317,145.9730944
"Onchoprion Sp. (D)","D713",-16.60690317,145.9730978
"Onchoprion Sp. (D)","D714",-16.60685725,145.9730955
"Onchoprion Sp. (D)","D715",-16.60619557,145.9750655
"Onchoprion Sp. (D)","D716",-16.60644579,145.9748618
"Onchoprion Sp. (D)","D717",-16.60644036,145.9748615
"Onchoprion Sp. (D)","D718",-16.6064347,145.9748639
"Onchoprion Sp. (D)","D719",-16.60652369,145.974486
"Onchoprion Sp. (D)","D720",-16.60657675,145.9738379
"Onchoprion Sp. (D)","D723",-16.60672119,145.9740265
"Onchoprion Sp. (D)","D724",-16.60675229,145.9735266
"Onchoprion Sp. (D)","D725",-16.60674933,145.9735272
"Onchoprion Sp. (D)","D726",-16.60681981,145.9736324
"Onchoprion Sp. (D)","D727",-16.60681917,145.9736399
"Onchoprion Sp. (D)","D728",-16.60688732,145.9735517
"Onchoprion Sp. (D)","D729",-16.60684394,145.9733388
"Onchoprion Sp. (D)","D730",-16.60684655,145.9733412
"Onchoprion Sp. (D)","D731",-16.60662219,145.9738776
"Onchoprion Sp. (D)","D732",-16.60661844,145.9738778
"Onchoprion Sp. (D)","D733",-16.60661346,145.9738815
"Onchoprion Sp. (D)","D734",-16.60661343,145.9738847
"Onchoprion Sp. (D)","D735",-16.60661732,145.9738825
"Onchoprion Sp. (D)","D736",-16.60661992,145.9738858
"Onchoprion Sp. (D)","D737",-16.60662281,145.9738812
"Onchoprion Sp. (D)","D738",-16.60662431,145.9738842
"Onchoprion Sp. (D)","D739",-16.60662069,145.9738917
"Onchoprion Sp. (D)","D740",-16.60661225,145.9739015
"Onchoprion Sp. (D)","D741",-16.60661888,145.9739024
"Onchoprion Sp. (D)","D430",-16.60666395,145.9739374
"Onchoprion Sp. (D)","D431",-16.60666302,145.9739362
"Onchoprion Sp. (D)","D743",-16.6066673,145.9739517
"Onchoprion Sp. (D)","D744",-16.60667774,145.9739614
"Onchoprion Sp. (D)","D745",-16.60661334,145.9738926
"Onchoprion Sp. (D)","D746",-16.60665837,145.9739186
"Onchoprion Sp. (D)","D747",-16.60664747,145.9739397
"Onchoprion Sp. (D)","D748",-16.60665929,145.9739444
"Onchoprion Sp. (D)","D749",-16.60666079,145.9739538
"Onchoprion Sp. (D)","D750",-16.60666177,145.9739694
"Onchoprion Sp. (D)","D751",-16.60666365,145.9739712
"Onchoprion Sp. (D)","D752",-16.6066696,145.973963
"Onchoprion Sp. (D)","D753",-16.60665239,145.9739181
"Onchoprion Sp. (D)","D754",-16.6066559,145.9739285
"Onchoprion Sp. (D)","D755",-16.60665472,145.9739291
"Onchoprion Sp. (D)","D756",-16.6066556,145.9739314
"Onchoprion Sp. (D)","D757",-16.60665189,145.9739317
"Onchoprion Sp. (D)","D758",-16.60666525,145.9739392
"Onchoprion Sp. (D)","D759",-16.60665223,145.9739559
"Onchoprion Sp. (D)","D760",-16.60665428,145.9739565
"Onchoprion Sp. (D)","D761",-16.60665703,145.9739528
"Onchoprion Sp. (D)","D762",-16.60664918,145.9739579
"Onchoprion Sp. (D)","D763",-16.60664807,145.9739597
"Onchoprion Sp. (D)","D764",-16.60663656,145.9739548
"Onchoprion Sp. (D)","D765",-16.607004,145.9731497
"Onchoprion Sp. (D)","D766",-16.60700345,145.9731562
"Onchoprion Sp. (D)","D767",-16.60693011,145.9732492
"Onchoprion Sp. (D)","D768",-16.60692883,145.9732351
"Onchoprion Sp. (D)","D769",-16.60692942,145.9732329
"Onchoprion Sp. (D)","D770",-16.60693129,145.9732377
"Onchoprion Sp. (D)","D771",-16.60693294,145.9732347
"Onchoprion Sp. (D)","D772",-16.60693353,145.9732318
"Onchoprion Sp. (D)","D773",-16.60693144,145.9732287
"Onchoprion Sp. (D)","D774",-16.60692898,145.9732235
"Onchoprion Sp. (D)","D775",-16.6069303,145.9732195
"Onchoprion Sp. (D)","D776",-16.60692762,145.9732184
"Onchoprion Sp. (D)","D777",-16.60693261,145.9732214
"Onchoprion Sp. (D)","D778",-16.60693361,145.9732175
"Onchoprion Sp. (D)","D779",-16.6069357,145.9732219
"Onchoprion Sp. (D)","D780",-16.60693746,145.9732249
"Onchoprion Sp. (D)","D781",-16.60693408,145.973226
"Onchoprion Sp. (D)","D782",-16.60693419,145.9732279
"Onchoprion Sp. (D)","D783",-16.60693728,145.9732306
"Onchoprion Sp. (D)","D784",-16.60693647,145.9732325
"Onchoprion Sp. (D)","D785",-16.6069361,145.9732366
"Onchoprion Sp. (D)","D786",-16.60693463,145.9732377
"Onchoprion Sp. (D)","D787",-16.60693787,145.9732398
"Onchoprion Sp. (D)","D788",-16.60693588,145.9732419
"Onchoprion Sp. (D)","D789",-16.60693982,145.9732404
"Onchoprion Sp. (D)","D790",-16.60694254,145.9732378
"Onchoprion Sp. (D)","D791",-16.60694179,145.9732421
"Onchoprion Sp. (D)","D792",-16.60694361,145.9732464
"Onchoprion Sp. (D)","D793",-16.60694659,145.973243
"Onchoprion Sp. (D)","D794",-16.60694711,145.9732496
"Onchoprion Sp. (D)","D795",-16.60694598,145.9732538
"Onchoprion Sp. (D)","D796",-16.60694965,145.973254
"Onchoprion Sp. (D)","D797",-16.60695136,145.9732525
"Onchoprion Sp. (D)","D798",-16.60695046,145.973248
"Onchoprion Sp. (D)","D799",-16.60694884,145.9732456
"Onchoprion Sp. (D)","D800",-16.60694601,145.9732397
"Onchoprion Sp. (D)","D801",-16.60694641,145.9732355
"Onchoprion Sp. (D)","D802",-16.60693971,145.9732364
"Onchoprion Sp. (D)","D803",-16.60693947,145.9732333
"Onchoprion Sp. (D)","D804",-16.60694078,145.9732309
"Onchoprion Sp. (D)","D805",-16.60694011,145.9732281
"Onchoprion Sp. (D)","D806",-16.60695098,145.9732328
"Onchoprion Sp. (D)","D807",-16.6069522,145.9732261
"Onchoprion Sp. (D)","D808",-16.60695194,145.9732439
"Onchoprion Sp. (D)","D809",-16.60694778,145.9732563
"Onchoprion Sp. (D)","D810",-16.60694784,145.9732529
"Onchoprion Sp. (D)","D811",-16.60694565,145.9732449
"Onchoprion Sp. (D)","D812",-16.60694952,145.9732403
"Onchoprion Sp. (D)","D813",-16.60692211,145.9732385
"Onchoprion Sp. (D)","D814",-16.60692159,145.9732347
"Onchoprion Sp. (D)","D815",-16.60692589,145.9732382
"Onchoprion Sp. (D)","D816",-16.60692559,145.9732353
"Onchoprion Sp. (D)","D817",-16.60692411,145.9732315
"Onchoprion Sp. (D)","D818",-16.60692268,145.9732245
"Onchoprion Sp. (D)","D819",-16.60691672,145.9732249
"Onchoprion Sp. (D)","D820",-16.6069116,145.9732274
"Onchoprion Sp. (D)","D821",-16.60691385,145.9732298
"Onchoprion Sp. (D)","D822",-16.60690785,145.9732274
"Onchoprion Sp. (D)","D823",-16.60691199,145.9732234
"Onchoprion Sp. (D)","D824",-16.60691433,145.9732244
"Onchoprion Sp. (D)","D825",-16.60691622,145.9732196
"Onchoprion Sp. (D)","D826",-16.60691244,145.9732191
"Onchoprion Sp. (D)","D827",-16.60690803,145.9732187
"Onchoprion Sp. (D)","D828",-16.60692161,145.9732183
"Onchoprion Sp. (D)","D829",-16.60692541,145.973216
"Onchoprion Sp. (D)","D830",-16.60692855,145.9732149
"Onchoprion Sp. (D)","D831",-16.60692384,145.9732114
"Onchoprion Sp. (D)","D832",-16.60692002,145.9732135
"Onchoprion Sp. (D)","D833",-16.60692207,145.9732051
"Onchoprion Sp. (D)","D834",-16.60692973,145.9732105
"Onchoprion Sp. (D)","D835",-16.60693114,145.9732063
"Onchoprion Sp. (D)","D836",-16.6069363,145.9732101
"Onchoprion Sp. (D)","D837",-16.60694112,145.9732102
"Onchoprion Sp. (D)","D838",-16.60694649,145.9731928
"Onchoprion Sp. (D)","D839",-16.60694366,145.97319
"Onchoprion Sp. (D)","D840",-16.60694351,145.9731926
"Onchoprion Sp. (D)","D841",-16.60693993,145.9731913
"Onchoprion Sp. (D)","D842",-16.60693987,145.9731945
"Onchoprion Sp. (D)","D843",-16.60693805,145.9731884
"Onchoprion Sp. (D)","D844",-16.60693478,145.9731872
"Onchoprion Sp. (D)","D845",-16.60693747,145.973185
"Onchoprion Sp. (D)","D846",-16.60693631,145.9731819
"Onchoprion Sp. (D)","D847",-16.60693848,145.973182
"Onchoprion Sp. (D)","D848",-16.60694152,145.9731815
"Onchoprion Sp. (D)","D849",-16.60694337,145.9731838
"Onchoprion Sp. (D)","D850",-16.60694279,145.9731865
"Onchoprion Sp. (D)","D851",-16.60694097,145.9731862
"Onchoprion Sp. (D)","D852",-16.60693296,145.9731811
"Onchoprion Sp. (D)","D853",-16.60693281,145.9731798
"Onchoprion Sp. (D)","D854",-16.60693148,145.9731774
"Onchoprion Sp. (D)","D855",-16.60693238,145.9731734
"Onchoprion Sp. (D)","D856",-16.60692694,145.9731784
"Onchoprion Sp. (D)","D857",-16.60692888,145.9731931
"Onchoprion Sp. (D)","D858",-16.6069362,145.9731768
"Onchoprion Sp. (D)","D859",-16.60693848,145.9731764
"Onchoprion Sp. (D)","D860",-16.60694166,145.9731785
"Onchoprion Sp. (D)","D861",-16.60694198,145.9731745
"Onchoprion Sp. (D)","D862",-16.60694389,145.9731769
"Onchoprion Sp. (D)","D863",-16.6069458,145.9731798
"Onchoprion Sp. (D)","D864",-16.60694713,145.9731748
"Onchoprion Sp. (D)","D865",-16.60694502,145.973173
"Onchoprion Sp. (D)","D866",-16.60694999,145.9731782
"Onchoprion Sp. (D)","D867",-16.60690293,145.9732246
"Onchoprion Sp. (D)","D868",-16.60690726,145.9732135
"Onchoprion Sp. (D)","D869",-16.60690765,145.9732116
"Onchoprion Sp. (D)","D870",-16.60691431,145.9732163
"Onchoprion Sp. (D)","D871",-16.60691619,145.9732136
"Onchoprion Sp. (D)","D872",-16.60691622,145.9732097
"Onchoprion Sp. (D)","D873",-16.60691091,145.9732147
"Onchoprion Sp. (D)","D874",-16.60691237,145.9732099
"Onchoprion Sp. (D)","D875",-16.60690975,145.9732115
"Onchoprion Sp. (D)","D876",-16.60691284,145.973204
"Onchoprion Sp. (D)","D877",-16.60692274,145.9731791
"Onchoprion Sp. (D)","D878",-16.60691907,145.9731793
"Onchoprion Sp. (D)","D879",-16.60691614,145.9731818
"Onchoprion Sp. (D)","D880",-16.60691327,145.9731797
"Onchoprion Sp. (D)","D881",-16.60691329,145.973185
"Onchoprion Sp. (D)","D882",-16.60691721,145.9731774
"Onchoprion Sp. (D)","D883",-16.6069175,145.9731744
"Onchoprion Sp. (D)","D884",-16.60692104,145.973173
"Onchoprion Sp. (D)","D885",-16.60691574,145.9731722
"Onchoprion Sp. (D)","D886",-16.60691805,145.9731689
"Onchoprion Sp. (D)","D887",-16.60691192,145.9731683
"Onchoprion Sp. (D)","D888",-16.60691336,145.9731636
"Onchoprion Sp. (D)","D889",-16.60690787,145.9731675
"Onchoprion Sp. (D)","D890",-16.6069094,145.973165
"Onchoprion Sp. (D)","D891",-16.60691038,145.9731628
"Onchoprion Sp. (D)","D892",-16.60691056,145.9731591
"Onchoprion Sp. (D)","D893",-16.60690793,145.9731609
"Onchoprion Sp. (D)","D894",-16.60690466,145.9731624
"Onchoprion Sp. (D)","D895",-16.60690133,145.9731619
"Onchoprion Sp. (D)","D896",-16.60690301,145.9731545
"Onchoprion Sp. (D)","D897",-16.6069059,145.9731577
"Onchoprion Sp. (D)","D898",-16.60690555,145.9731497
"Onchoprion Sp. (D)","D899",-16.60690662,145.9731531
"Onchoprion Sp. (D)","D900",-16.6069094,145.9731554
"Onchoprion Sp. (D)","D901",-16.60689628,145.9731693
"Onchoprion Sp. (D)","D902",-16.60689391,145.9731859
"Onchoprion Sp. (D)","D903",-16.60688759,145.9731825
"Onchoprion Sp. (D)","D904",-16.60690272,145.9731986
"Onchoprion Sp. (D)","D905",-16.60689993,145.9732129
"Onchoprion Sp. (D)","D906",-16.60693732,145.9732144
"Onchoprion Sp. (D)","D907",-16.60694014,145.9732183
"Onchoprion Sp. (D)","D908",-16.60694039,145.9732231
"Onchoprion Sp. (D)","D909",-16.60694064,145.9732243
"Onchoprion Sp. (D)","D910",-16.60697104,145.9731134
"Onchoprion Sp. (D)","D911",-16.60693852,145.9730973
"Onchoprion Sp. (D)","D912",-16.60694163,145.9731003
"Onchoprion Sp. (D)","D913",-16.60693915,145.9731011
"Onchoprion Sp. (D)","D914",-16.60694234,145.9731038
"Onchoprion Sp. (D)","D915",-16.60694484,145.9731017
"Onchoprion Sp. (D)","D916",-16.60694598,145.9731059
"Onchoprion Sp. (D)","D917",-16.60694316,145.9731067
"Onchoprion Sp. (D)","D918",-16.60694056,145.9731059
"Onchoprion Sp. (D)","D919",-16.60694198,145.9731089
"Onchoprion Sp. (D)","D920",-16.60693938,145.9731091
"Onchoprion Sp. (D)","D921",-16.60693754,145.9731061
"Onchoprion Sp. (D)","D922",-16.60694052,145.9731123
"Onchoprion Sp. (D)","D923",-16.60694457,145.9731106
"Onchoprion Sp. (D)","D924",-16.60694921,145.9731113
"Onchoprion Sp. (D)","D925",-16.60694298,145.9731168
"Onchoprion Sp. (D)","D926",-16.6069498,145.9731197
"Onchoprion Sp. (D)","D927",-16.60694577,145.9731239
"Onchoprion Sp. (D)","D928",-16.60695196,145.9731262
"Onchoprion Sp. (D)","D929",-16.60694188,145.9731214
"Onchoprion Sp. (D)","D930",-16.60693863,145.9731183
"Onchoprion Sp. (D)","D931",-16.60693601,145.9731166
"Onchoprion Sp. (D)","D932",-16.60693774,145.9731142
"Onchoprion Sp. (D)","D933",-16.60693176,145.9731129
"Onchoprion Sp. (D)","D934",-16.60692776,145.9731092
"Onchoprion Sp. (D)","D935",-16.60693012,145.9731097
"Onchoprion Sp. (D)","D936",-16.60692962,145.9731064
"Onchoprion Sp. (D)","D937",-16.60693281,145.9731088
"Onchoprion Sp. (D)","D938",-16.60693426,145.9731112
"Onchoprion Sp. (D)","D939",-16.60693679,145.9731097
"Onchoprion Sp. (D)","D940",-16.60692819,145.9731031
"Onchoprion Sp. (D)","D941",-16.60692801,145.9730994
"Onchoprion Sp. (D)","D942",-16.60693149,145.9731003
"Onchoprion Sp. (D)","D943",-16.60693217,145.9730994
"Onchoprion Sp. (D)","D944",-16.60693074,145.973097
"Onchoprion Sp. (D)","D945",-16.60693469,145.9730966
"Onchoprion Sp. (D)","D946",-16.60693636,145.9731035
"Onchoprion Sp. (D)","D947",-16.60693135,145.9731043
"Onchoprion Sp. (D)","D948",-16.60693317,145.973103
"Onchoprion Sp. (D)","D949",-16.60693342,145.9731057
"Onchoprion Sp. (D)","D950",-16.60692803,145.9731118
"Onchoprion Sp. (D)","D951",-16.60693076,145.9730945
"Onchoprion Sp. (D)","D952",-16.60693644,145.9731001
"Onchoprion Sp. (D)","D953",-16.6069384,145.9731246
"Onchoprion Sp. (D)","D954",-16.60692815,145.9731716
"Onchoprion Sp. (D)","D955",-16.60694741,145.9731706
"Onchoprion Sp. (D)","D956",-16.60694947,145.9731718
"Onchoprion Sp. (D)","D957",-16.60695042,145.9731745
"Onchoprion Sp. (D)","D958",-16.60695325,145.9731735
"Onchoprion Sp. (D)","D959",-16.60696141,145.9731595
"Onchoprion Sp. (D)","D960",-16.60691976,145.9731664
"Onchoprion Sp. (D)","D961",-16.60691999,145.9731304
"Onchoprion Sp. (D)","D962",-16.60691833,145.9731281
"Onchoprion Sp. (D)","D963",-16.60691748,145.9731323
"Onchoprion Sp. (D)","D964",-16.60691466,145.9731324
"Onchoprion Sp. (D)","D965",-16.60690527,145.9731298
"Onchoprion Sp. (D)","D966",-16.60691899,145.9730914
"Onchoprion Sp. (D)","D967",-16.60692101,145.9730882
"Onchoprion Sp. (D)","D968",-16.60692133,145.9730846
"Onchoprion Sp. (D)","D969",-16.60692449,145.9730866
"Onchoprion Sp. (D)","D970",-16.60692319,145.9730913
"Onchoprion Sp. (D)","D971",-16.60692374,145.9730955
"Onchoprion Sp. (D)","D972",-16.60692124,145.9730957
"Onchoprion Sp. (D)","D973",-16.60692579,145.9731051
"Onchoprion Sp. (D)","D974",-16.60691424,145.9730909
"Onchoprion Sp. (D)","D975",-16.60691805,145.9730959
"Onchoprion Sp. (D)","D976",-16.6068062,145.9727614
"Onchoprion Sp. (D)","D340",-16.60658707,145.9738783
"Onchoprion Sp. (D)","D977",-16.60687165,145.9731433
"Onchoprion Sp. (D)","D978",-16.60687318,145.9731572
"Onchoprion Sp. (D)","D979",-16.60687668,145.9731515
"Onchoprion Sp. (D)","D980",-16.60688878,145.9731325
"Silver Gull (C)","C1",-16.60655397,145.9736989
"Silver Gull (C)","C2",-16.60654036,145.9737038
"Silver Gull (C)","C3",-16.60698583,145.9734488
"Silver Gull (C)","C4",-16.60702119,145.973335
"Silver Gull (C)","C5",-16.60702316,145.9733122
"Silver Gull (C)","C6",-16.60602464,145.9752812
"Silver Gull (C)","C7",-16.60657741,145.973057
"Silver Gull (C)","C8",-16.60654222,145.9731045
"Silver Gull (C)","C9",-16.60653772,145.9731199
"Silver Gull (C)","C10",-16.60651484,145.9731392
"Silver Gull (C)","C11",-16.60651722,145.9731569
"Silver Gull (C)","C12",-16.60651553,145.973162
"Silver Gull (C)","C13",-16.60652959,145.9731461
"Silver Gull (C)","C14",-16.60648772,145.9732049
"Silver Gull (C)","C15",-16.60661726,145.9729883
"Silver Gull (C)","C16",-16.60659346,145.9730318
"Silver Gull (C)","C17",-16.60668818,145.9729107
"Silver Gull (C)","C18",-16.60673324,145.9728487
"Silver Gull (C)","C19",-16.60610886,145.9745533
"Silver Gull (C)","C20",-16.60630568,145.9754503
"Silver Gull (C)","C21",-16.60631156,145.9754479
"Silver Gull (C)","C22",-16.60630883,145.9754197
"Silver Gull (C)","C23",-16.60685869,145.9732907
"Silver Gull (C)","C24",-16.60640346,145.9733869
"Silver Gull (C)","C25",-16.60638971,145.9733933
"Silver Gull (C)","C26",-16.60639536,145.9734035
"Silver Gull (C)","C27",-16.60638262,145.9734013
"Silver Gull (C)","C28",-16.60637443,145.9734118
"Silver Gull (C)","C29",-16.60638025,145.9734161
"Silver Gull (C)","C30",-16.60638287,145.9734363
"Silver Gull (C)","C31",-16.60653597,145.9736969
"Silver Gull (C)","C32",-16.60656403,145.9737241
"Silver Gull (C)","C33",-16.60655948,145.9737137
"Silver Gull (C)","C34",-16.60646029,145.9742488
"Silver Gull (C)","C35",-16.6063743,145.9744906
"Silver Gull (C)","C36",-16.60621283,145.9752019
"Silver Gull (C)","C37",-16.60638991,145.9749294
"Silver Gull (C)","C38",-16.60645959,145.9746955
"Silver Gull (C)","C39",-16.6066434,145.9739372
"Silver Gull (C)","C40",-16.60669803,145.9740662
"Silver Gull (C)","C41",-16.60656171,145.9744205
"Silver Gull (C)","C42",-16.60673339,145.9738912
"Silver Gull (C)","C43",-16.60712412,145.9728932
"Sterna Sp. (G)","G1",-16.60659129,145.974736
"Sterna Sp. (G)","G2",-16.60659488,145.9747326
"Sterna Sp. (G)","G3",-16.60659836,145.9747285
"Sterna Sp. (G)","G4",-16.60659826,145.9747253
"Sterna Sp. (G)","G5",-16.60660155,145.9747246
"Sterna Sp. (G)","G6",-16.60661429,145.9745277
